numPhotos,floor,price,priceInfo,propertyType,size,exterior,rooms,bathrooms,address,district,neighborhood,latitude,longitude,description,hasVideo,status,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topPlus,parkingSpace
41,4,1077000.0,"{'price': {'amount': 1077000.0, 'currencySuffix': '€'}}",flat,137.0,True,2,2,calle de Jesús,Centro,Huertas-Cortes,40.4120693,-3.6944405,"ZONA MADRID REAL MADRID ESTATE vende en exclusiva ESPECTACULAR PISO EXTERIOR MUY LUMINOSO, DE 137 METROS, CON TRES BALCONES Y ASCENSOR. EN PLENO BARRIO DE LAS LETRAS. El inmueble está ubicado en un edificio clásico de finales del siglo XIX, de cinco plantas con dos vecinos por planta. En PERFECTO ESTADO, listo para entrar a vivir. Reforma integral en el año 2003. Se vende libre de toda carga y con la I.T.E FAVORABLE hasta el año 2030. Las calidades del inmueble son de primera. Se trata de una vivienda de 137 metros construidos y 128 metros útiles. Exterior y muy luminoso. Con tres balcones que dan a la calle en el salón, y varias ventanas en el resto de dependencias que dan una excelente ventilación y cálida luz natural a toda la vivienda. Consta de dos amplios dormitorios, uno de ellos con vestidor y baño en suite. Además, ofrece la posibilidad de hacer un tercer dormitorio exterior con balcón. Dispone de dos baños completos (uno de ellos en suite), cocina independiente, comedor, y un amplísimo y soleado salón de estar. Los suelos son de madera maciza de pino natural, combinados con detalles de granito en baños y cocina. Paredes lisas. Conductos de aire acondicionado, tanto frío como caliente. Electrodomésticos de alta gama. Contraventanas originales de madera, que aíslan perfectamente. Armarios empotrados hechos a medida. Puertas de cristal mate translúcido. Bañera con hidromasaje. Orientación Este-Oeste.  Todo ello hace de este inmueble, en su estado actual, una vivienda confortable y acogedora; en la que te sientes a gusto desde que entras en ella. No obstante, si se desea, ofrece diversas posibilidades de reforma. Su UBICACIÓN PRIVILEGIADA. En pleno Centro de la capital, en el famoso Barrio de Las Letras, llamado así porque durante el Siglo XVII residieron en sus calles los escritores más famosos de la época: Miguel de Cervantes, Francisco de Quevedo, Lope de Vega, Tirso de Molina, Luis de Góngora, etc. Inmerso en el denominado “Triángulo Del Arte”; que componen los museos más emblemáticos de la capital, como son El Museo Del Prado, El Museo Nacional Thyssen Bornemisza y El Museo Nacional Reina Sofia.  Inmejorablemente comunicado mediante todo tipo de transportes, tanto públicos como privados. La Estación de Atocha se encuentra a menos de diez minutos andando. Varias líneas de Metro a escasos cinco minutos e innumerables líneas de autobuses de la EMT que te conectan con absolutamente todos los lugares de la capital. El mejor parque de la ciudad, El Parque Del Retiro, se encuentra a escasos 10 minutos caminando. Así como los monumentos y lugares más emblemáticos de la capital; tales como La Fuente de Cibeles, la Fuente de Neptuno, El Congreso de los Diputados, el Hotel Ritz, el Hotel Palace, El Real Jardín Botánico, La Puerta del Sol, La Gran Vía y absolutamente todos los sitios de interés de la capital; están en las inmediaciones.  Por todo ello, si eres inversor, este inmueble ofrece una rentabilidad inmediata sin apenas inversión. Y si estás buscando tu hogar, este piso acogedor, amplio, luminoso y confortable, puede ser lo que buscas para ti y tu familia.",True,good,True,7861.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en calle de Jesús'}",True,True,False,False,True,
40,5,398000.0,"{'price': {'amount': 398000.0, 'currencySuffix': '€'}}",flat,33.0,False,1,1,calle de Mesonero Romanos,Centro,Sol,40.4207954,-3.7046881,"ZONA MADRID REAL ESTATE vende en exclusiva, piso de 33m2, Apartamento de 1 dormitorio, TOTALMENTE REFORMADO, en ZONA DE ALTA DEMANDA y ubicación Excepcional como lo es la calle preciados. Junto a la popular administración de lotería de Doña Manolita y a pocos pasos de la gran vía. Ubicado en el corazón de Madrid y en una de las zonas más turísticas y comerciales, se caracteriza por la historia que tienen sus alrededores, aquí obtendrás muchísimos beneficios, podrás moverte andando, si así lo deseas, a todos los puntos céntricos de la ciudad, Puerta del Sol, Gran Vía, Palacio Real y sus espectaculares Jardines a tan sólo minutos andando, Ópera, Plaza de España, La Latina, a su vez el piso se encuentra rodeado de VIDA, terrazas; bares, comercios, ideal para inversores que quieran obtener una ALTA RENTABILIDAD.  Se trata de un piso de 33 metros cuadrados construidos, TOTALMENTE REFORMADO Y EQUIPADO con altas calidades, listo para entrar a vivir o para rentabilizar al día siguiente de su compra. Se encuentra en una Quinta planta y es muy luminoso, cuenta con un AMPLIO DORMITORIO con ARMARIO EMPOTRADO y ventana de climalit. La cocina está equipada. el salón es amplio y luminoso ya que tiene la cocina integrada y, cuenta con tres ventanas lo que permite la entrada de luz natural (aun siendo un interior) y finalmente tenemos un baño amplio y funcional diseñado con mucho estilo en armonía con el resto del piso. CUENTA CON DOS BOMBAS DE AIRE FRIO/CALOR EN SALÓN Y DORMITORIO. Cerca de la estación de Metro de Callao (líneas 3 y 5) y Sol ( líneas 1-2-3) numerosas líneas de autobuses en Gran vía. Te ofrecemos la posibilidad de FINANCIACIÓN. Estudiamos tus necesidades financieras, las hacemos nuestras y buscamos soluciones. No pierdas esta oportunidad y cierra una visita a este inmueble llámanos. Te ofrecemos tranquilidad y todo tipo de garantías. ZONA MADRID REAL ESTATE cuenta con cinco oficinas en MADRID: Calle Santa Isabel 17 (CENTRO), Paseo Marqués de Zafra 36 (SALAMANCA) Avenida de la Albufera 77, calle Carlos Martín Álvarez 47 (VALLECAS) y calle Palencia 3 (TETUÁN). ¡NO SOMOS FRANQUICIA.",True,good,True,12061.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso en calle de Mesonero Romanos'}",True,True,False,False,True,
50,6,279000.0,"{'price': {'amount': 279000.0, 'currencySuffix': '€'}}",penthouse,72.0,False,3,1,calle de la Paz,Centro,Sol,40.4162621,-3.7028145,"ZONA MADRID REAL ESTATE vende EN EXCLUSIVA piso de 60m2 útiles, para reformar, cuenta con TRES DORMITORIOS, baño, cocina y dos TRASTEROS y ALTILLO, ubicado en el corazón de Madrid, a una calle de LA PUERTA DE SOL. EXCELENTE OPORTUNIDAD DE INVERSIÓN, AGENDA YA TU VISITA, ¡TE ENCANTARA! Se trata de un piso INTERIOR para reformar, ubicado en una sexta planta SIN ASCENSOR (aunque dispone de silla elevadora para discapacitados), cuenta con TRES DORMITORIOS (uno abuhardillado), un baño, salón, cocina y dos TRASTEROS dentro del piso y ALTILLO (TODOS EN ESPACIOS INDEPENDIENTES), ideal para reformar al gusto y aprovechar los metros del trastero. Aunque el piso es abuhardillado solo uno de los dormitorios tiene el techo bajo, el resto del inmueble cuenta con 2,3 metros de altura, suficiente para vivir cómodamente.  Es un piso muy LUMINOSO al tener VENTANAS EN TODAS LAS ESTANCIAS y aun siendo un piso interior tiene la ventaja de contar con VENTILACIÓN CRUZADA al disponer de ventanucos en dormitorios, pasillo y salón, además de ser TOTALMENTE SILENCIOSO, podrás disfrutar de un descanso tranquilo sin sufrir el ruido característico del barrio. El portal que data de 1860 (CON ITE FAVORABLE DEL 2020) se encuentra en perfectas condiciones, con vecinos tranquilos y cuidado con mimo cada detalle del mismo. LA UBICACIÓN ES IDEAL: justo detrás de la Presidencia de la Comunidad y A UNA CALLE DE LA PLAZA DE SOL, dispone de LA MEJOR OFERTA CULTURAL Y TURÍSTICA DE MADRID, un sitio con encanto en dónde ir caminando en 5 minutos a los sitios de interés más importantes de la ciudad. En la estación de metro de Sol dispones de diferentes líneas de metro además del Renfe-Cercanías, ¡no necesitarás coche!. Un producto ideal para inversores dada la alta demanda por esta zona, parejas jóvenes o como segunda vivienda para disfrutar de tus viajes a Madrid.  Comunidad: 23,49€/mes. IBI: 309,14€/anual. Te ofrecemos la posibilidad de FINANCIACIÓN. Estudiamos tus necesidades financieras, las hacemos nuestras y buscamos soluciones. No pierdas esta oportunidad y cierra una visita a esta plaza llamando a José Luis Hurtado al 6-5-7-4-4-5-4-3-6.  Nos puedes encontrar en: •CENTRO DE MADRID (calle Santa Isabel 17, junto al museo Reina Sofía) •BARRIO SALAMANCA (Paseo Marqués de Zafra 36) •VALLECAS (Avenida de la Albufera 77 y calle Carlos Martín Álvarez 47) •TETUAN (Calle Palencia 3, al lado del Mercado Maravillas) ¡NO SOMOS FRANQUICIA! El trato TRANSPARENTE con nuestros clientes nos identifica. Te ofrecemos tranquilidad y todo tipo de garantías.",True,renew,False,3875.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Sol, Madrid', 'title': 'Ático en calle de la Paz'}",True,True,False,False,True,
27,1,205000.0,"{'price': {'amount': 205000.0, 'currencySuffix': '€'}}",studio,37.0,False,0,1,calle de los Mancebos,Centro,Palacio,40.412178,-3.7110091,"Ubicada en la pintoresca calle Mancebos, este rincón de la ciudad fusiona la rica historia con la vibrante modernidad que caracteriza a sus habitantes.  Rodeada de cafés encantadores, galerías de arte y tiendas locales, la zona palpita con vida y autenticidad. Su proximidad a lugares emblemáticos como la Plaza de Santa Ana y el célebre Mercado de Antón Martín la convierte en un punto de encuentro ideal para quienes buscan una experiencia genuina. A un corto paseo de la calle Bailén, que ofrece múltiples líneas de autobús, y de plazas icónicas como las Vistillas, Plaza de Oriente y la Real Basílica de San Francisco el Grande, esta ubicación brinda un acceso inmejorable a los principales puntos de interés de la ciudad.  El entorno se enriquece con plazas llenas de encanto, como la Plaza del Alamillo, Plaza de Caños Viejos, Plaza de Granado y Plaza de la Paja. Además, la calle Mancebos está cerca de auténticas joyas ocultas, como la Iglesia de San Andrés, la Capilla de Nuestra Señora de San Juan de Letrán y los Jardines del Príncipe de Anglona. La Plaza de Gabriel Miró, conocida por sus vistas panorámicas y áreas ajardinadas, añade un toque especial al paisaje urbano. La ubicación también ofrece fácil acceso a Madrid Río, una de las áreas de mayor proyección de la ciudad, que conecta con el extenso pulmón verde de Madrid: la Casa de Campo. Este magnífico parque urbano es ideal para disfrutar de actividades al aire libre, como el remo en su famoso lago, que alberga clubes de piragüismo como el Club Madrileño Alberche y el Club Ciencias. Al salir del portal, a la izquierda se pueden observar vestigios de las murallas que protegían Madrid durante la Edad Media. Construida en el siglo IX bajo el mandato del emir Muhammad I, esta fortificación fue fundamental para la defensa de la ciudad. Aunque hoy solo quedan ruinas, su presencia en el barrio de Palacio añade un profundo valor histórico y cultural, atrayendo la curiosidad de quienes desean conocer más sobre la historia de Madrid. Este estudio de 37 m² es un lienzo en blanco, un refugio acogedor ideal para desconectar del ajetreo de Madrid. Situado en la primera planta de un edificio histórico en la calle Mancebos, el espacio está listo para reformar, ofreciendo posibilidades de personalización. El apartamento, interior y tranquilo, cuenta con calefacción de gas natural, y techos altos que aportan amplitud.",True,renew,False,5541.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Palacio, Madrid', 'title': 'Estudio en calle de los Mancebos'}",False,False,False,False,True,
43,1,998800.0,"{'price': {'amount': 998800.0, 'currencySuffix': '€'}}",flat,256.0,True,4,2,Barrio Chueca-Justicia,Centro,Chueca-Justicia,40.4195118,-3.7015813,"¡IMPORTANTE, POR FAVOR LEER ATENTAMENTE!  SOLO PARA INVERSORES, YA QUE NO SE PUEDE VIVIR NI OCUPAR LA VIVIENDA HASTA EL FALLECIMIENTO DEL USUFRUCTUARIO. NO ES POSIBLE PEDIR HIPOTECA Se vende la NUDA PROPIEDAD de esta vivienda de 256 m2, valorada aproximadamente en 2.000. 000 euros, a cambio de un anticipo de 998.800 € y una renta vitalicia constante de 2.650 €/mes, es decir, hay que pagar una renta mensual por el mencionado importe, hasta que fallezca la persona que vive en ella (el usufructuario). La esperanza de vida estimada actualmente para los hombres es de 80 años. Inmueble con posibilidad de segregar en varias viviendas, ya que en el edificio hay antecedentes de segregación de otras viviendas. El Usufructuario (hombre de 74 años), continuará utilizando el inmueble hasta su fallecimiento, por lo que no es posible hacer uso de la misma mientras tanto. Se trata de dos viviendas en finca señorial con seis balcones a la calle en la misma calle Hortaleza, muy cerca de la Gran Vía en el barrio de moda de Chueca, donde la demanda de vivienda turística y residencial, posiblemente sea la mayor de Madrid.  Aunque es una sola finca registral, se encuentra dividida fisicamente en dos viviendas, lo que permite obtener una rentabilidad mayor en régimen de alquiler, o bien hacer uso de una de ellas para vivir, y alquilar la otra. SI ESTÁ PENSANDO EN VENDER O ALQUILAR UNA PROPIEDAD, CUENTE CON LA INMOBILIARIA MEJOR VALORADA DE NUESTRA ZONA: TGG INMOBILIARIA. Los datos de este anuncio son meramente informativos, no vinculantes ni contractuales, y pueden ser susceptibles de contener errores. Se informa al cliente que los gastos de notaría, tasación, registro, gestoría, impuesto de transmisiones, gastos financieros, gastos de gestión u honorarios de intermediación de la agencia, y/o cualquier otro gasto inherente a la compraventa, no están incluidos en el precio publicado y corresponden a la parte compradora. .",True,good,True,3902.0,{'typology': 'flat'},"{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Piso'}",True,False,True,False,True,
30,5,448000.0,"{'price': {'amount': 448000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 490000.0, 'priceDropValue': 42000, 'priceDropPercentage': 9}}}",flat,94.0,True,1,1,calle del Marqués Viudo de Pontejos,Centro,Sol,40.4148367,-3.7051038,"Este magnífico piso se encuentra en la exclusiva zona de Sol, en pleno centro de Madrid. Con una superficie de 94 m2, cuenta con 1 dormitorio y 1 baño, además de una cocina totalmente equipada. La vivienda es exterior, lo que le proporciona una gran luminosidad, y su orientación sur garantiza una excelente entrada de luz natural durante todo el día. El piso se encuentra en una finca clásica, con todas las comodidades que se esperan de una propiedad de estas características. Dispone de calefacción con caldera eléctrica y aire acondicionado, lo que garantiza una temperatura óptima en cualquier época del año. Además, cuenta con ascensor y portero automático/físico, lo que proporciona seguridad y comodidad a sus habitantes. La propiedad se encuentra en un estado de conservación media, con una reforma reciente que le ha dado un toque moderno y actual. El suelo de parquet le da un aspecto elegante y acogedor, y el salón independiente ofrece un espacio amplio y versátil para disfrutar de momentos de relax o de reuniones con amigos y familiares. La ubicación de este piso es inmejorable, en el corazón de Madrid. El barrio de Sol es conocido por ser uno de los más emblemáticos de la ciudad, con una gran oferta cultural, gastronómica y comercial. Además, se encuentra a pocos minutos a pie de la Puerta del Sol, una de las plazas más famosas de España. En cuanto a servicios cercanos, este piso se encuentra a poca distancia de varios colegios de prestigio, como el Colegio San Ildefonso. También hay varios centros comerciales en la zona, como El Corte Inglés de Preciados. En cuanto a transporte público, las estaciones de metro más cercanas son Sol y Ópera, que ofrecen conexiones rápidas y convenientes con el resto de la ciudad. Además, la estación de cercanías de Sol también está cerca, lo que facilita los desplazamientos a las afueras de Madrid. Por último, hay varias líneas de autobús que pasan cerca de la ubicación de este piso. En resumen, este piso en Sol es una oportunidad única para vivir en pleno centro de Madrid, en una zona llena de vida y con todos los servicios necesarios al alcance de la mano. No pierdas la oportunidad de visitarlo y descubrir todo lo que esta propiedad tiene para ofrecer. GILMAR es una compañía especializada en el sector inmobiliario, con más de 35 años de experiencia ayudando a sus clientes a encontrar la casa de sus sueños. Nuestro equipo de expertos está comprometido en ofrecer un servicio personalizado y de calidad, brindando asesoramiento y acompañamiento en todas las etapas del proceso de compra o venta de una propiedad. Si deseas obtener más información sobre este inmueble, no dudes en contactarnos y facilitarnos la referencia 205999. Estaremos encantados de atenderte y resolver todas tus dudas. Puedes visitarnos en nuestra oficina ubicada en Plaza de Herradores, 4, o llamarnos al También puedes contactarnos por correo electrónico a. ¡Esperamos poder ayudarte a encontrar tu hogar ideal!",True,good,True,4766.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso en calle del Marqués Viudo de Pontejos'}",True,True,False,False,False,
34,2,529000.0,"{'price': {'amount': 529000.0, 'currencySuffix': '€'}}",flat,87.0,True,3,1,calle del León,Centro,Huertas-Cortes,40.4137322,-3.6977051,"GILMAR CONSULTING INMOBILIARIO CENTRO presenta a sus clientes una excelente oportunidad de inversión en el prestigioso barrio de Las Letras, en Madrid. Se trata de un espacioso piso de 87 m2, con 3 dormitorios y 1 baño, ubicado en la zona de Cortes. Esta propiedad cuenta con una orientación sur, lo que garantiza una gran luminosidad durante todo el día. Construido en el año 1890, este piso ofrece un encanto histórico combinado con la posibilidad de realizar una reforma a medida, lo que lo convierte en una oportunidad única para aquellos que buscan invertir en el mercado inmobiliario. La finca clásica se encuentra en un estado de conservación óptimo, lo que facilita el proceso de renovación. El barrio de Las Letras es conocido por su rica historia y su ambiente cultural. Rodeado de emblemáticos monumentos y museos, como las Cortes, el Paseo del Prado y el Museo del Prado, este lugar ofrece una gran variedad de opciones de ocio y cultura. Además, cuenta con una amplia oferta de restaurantes, bares y tiendas, lo que garantiza una experiencia de vida vibrante y llena de opciones para todos los gustos. En cuanto a las conexiones de transporte, las líneas de metro más cercanas son las líneas 1 y 2, con las estaciones de metro de Antón Martín y Sevilla a poca distancia. Además, las líneas de cercanías C-3 y C-4 tienen parada en la estación de Sol, que está a pocos minutos a pie. Para aquellos que prefieren el transporte en autobús, la parada más cercana a la propiedad se encuentra en las inmediaciones. En resumen, este piso en Cortes es una excelente oportunidad de inversión en el mercado inmobiliario. Su ubicación privilegiada en el barrio de Las Letras, junto a las Cortes, el Paseo del Prado y el Museo del Prado, lo convierte en una opción muy atractiva para aquellos que buscan una propiedad con potencial de rentabilidad y una ubicación inigualable. Gilmar es una reconocida compañía inmobiliaria con una trayectoria de más de 35 años en el mercado. Nuestro objetivo es ayudar a nuestros clientes a encontrar la casa de sus sueños, brindando un servicio personalizado y profesional. Si desea obtener más información sobre esta propiedad, no dude en ponerse en contacto con nuestro equipo en la oficina de Centro, ubicada en la Plaza de Herradores, 4. Puede llamarnos al o enviar un correo electrónico a. Recuerde facilitarnos la referencia de la propiedad para poder ofrecerle una atención personalizada y detallada.",True,good,False,6080.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en calle del León'}",True,True,False,True,False,
47,4,1800000.0,"{'price': {'amount': 1800000.0, 'currencySuffix': '€'}}",duplex,168.0,True,3,2,calle de Fuencarral,Centro,Chueca-Justicia,40.4221786,-3.7020469,"Ubicado en pleno Barrio de Justicia, en la encantadora zona peatonal de la Calle Fuencarral, se encuentra este espectacular ático. Este dúplex ofrece 168 m² de vivienda, con 20 m² de terraza en la planta baja y 25 m² adicionales en la planta alta. Al entrar, un elegante hall distribuye la planta baja, que cuenta con un luminoso salón dividido en dos ambientes con acceso directo a la terraza, una espaciosa cocina de estilo rústico, un amplio dormitorio con dos áreas diferenciadas, y un gran baño completo. Desde el hall, una escalera conduce al segundo dormitorio, que incluye baño en suite. Con suelos de madera, vigas vistas y una terraza orientada al este que recibe abundante luz natural, esta propiedad destaca no solo por sus detalles arquitectónicos, sino también por su ubicación privilegiada en una calle peatonal. Este ático es perfecto para una pareja o una persona que busque vivir en una de las áreas más cotizadas de Justicia, disfrutando de una amplia terraza utilizable todo el año gracias a su excelente orientación. El Barrio de Justicia, ubicado en el distrito Centro de Madrid, es una de las zonas más vibrantes, cosmopolitas y elegantes de la ciudad. Su nombre proviene de la presencia histórica del Tribunal Supremo y otros edificios judiciales importantes en la zona. Hoy en día, es conocido por su mezcla de tradición y modernidad, lo que lo convierte en un área muy demandada tanto para vivir como para disfrutar de su ambiente único. GILMAR es una reconocida compañía inmobiliaria con más de 35 años de experiencia en el mercado. Desde 1983, hemos estado ayudando a nuestros clientes a encontrar la casa de sus sueños, ofreciendo un servicio personalizado y de calidad. Si desea obtener más información sobre este ático en particular, no dude en ponerse en contacto con nuestro equipo en la oficina de Centro, ubicada en Plaza de Herradores, 4. Puede llamarnos al o enviarnos un correo electrónico. Recuerde proporcionarnos la referencia del inmueble (204315) para que podamos ayudarle de la mejor manera posible. ¡Estaremos encantados de atenderle!",True,good,True,10714.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Chueca-Justicia, Madrid', 'title': 'Dúplex en calle de Fuencarral'}",True,True,False,True,False,
59,1,1690000.0,"{'price': {'amount': 1690000.0, 'currencySuffix': '€', 'priceDropInfo': {'formerPrice': 1750000.0, 'priceDropValue': 60000, 'priceDropPercentage': 3}}}",flat,300.0,True,5,5,cuesta de Santo Domingo,Centro,Palacio,40.4204902,-3.7098733,"Lucas Fox presenta este piso de 300 m² en venta en Palacio, Madrid.  Al entrar en la vivienda, nos encontramos un amplio recibidor con un armario que da paso a la zona de día, con un salón-comedor. Este espacio cuenta con tres grandes balcones que dan a la calle y que permiten la entrada de abundante luz natural. A continuación, se presenta la cocina abierta con una gran encimera y una zona de trabajo, totalmente equipada con electrodomésticos de primeras marcas.  La zona de noche ofrece cinco amplios dormitorios con mucho espacio de almacenamiento y baños privados. Luego tenemos el baño de cortesía para invitados. Finalmente, nos encontramos con una gran zona de trabajo equipada como una oficina actualmente, pero se podría utilizar a conveniencia del comprador junto con otra zona que puede ser un salón de juegos para niños.  La vivienda cuenta con una reforma integral del año 2020 con materiales como suelo aislante de tarima de roble, carpintería de puertas y frentes de armario lisas lacadas en blanco, armarios revestidos, puerta blindada e iluminación led. Para mayor confort, incluye toalleros calefactados en ambos baños, ventana de PVC blindada en el dormitorio principal con doble acristalamiento y aire acondicionado.  La cocina cuenta con mobiliario de alta calidad y armarios de suelo a techo con gran capacidad de almacenamiento. Incluye electrodomésticos como placa de inducción, campana extractora con filtro de carbono, lavadora/secadora, lavavajillas, frigorífico combi con congelador, horno microondas y horno multifunción, ambos integrados.  Póngase en contacto para más información.  Un alto porcentaje de los inmuebles que tenemos en esta zona solo están publicados en nuestra web. Para ver toda nuestra cartera, visite nuestra web.",True,good,True,5633.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en cuesta de Santo Domingo'}",True,True,False,True,False,
32,4,655000.0,"{'price': {'amount': 655000.0, 'currencySuffix': '€'}}",flat,91.0,True,2,2,calle del Limón,Centro,Malasaña-Universidad,40.4264397,-3.7088104,"Este elegante piso de 91 m2 se encuentra ubicado en el barrio de Malasaña, en el distrito Centro de Madrid. Con una excelente distribución, cuenta con 2 dormitorios, 2 baños, cocina independiente, salón independiente y una plaza de garaje.  Una de las características más destacadas de esta vivienda es su luminosidad, ya que es exterior y cuenta con amplias ventanas que permiten la entrada de luz natural en todas las estancias. Además, es una obra nueva del 2004, por lo que se encuentra en perfecto estado de conservación. El piso dispone de calefacción eléctrica y aire acondicionado para garantizar el confort durante todo el año. También cuenta con ascensor y portero, lo que proporciona comodidad y seguridad a sus residentes. En cuanto a su ubicación, el barrio de Malasaña es conocido por su ambiente bohemio y su gran oferta cultural. En sus calles se encuentran numerosos restaurantes, bares, tiendas y galerías de arte. Además, está muy bien comunicado con el resto de la ciudad, con varias líneas de metro y autobuses cercanas. En cuanto a servicios educativos, este inmueble se encuentra a poca distancia de reconocidos colegios, como el Colegio San Ildefonso o el Colegio Santa María del Pilar, que ofrecen una educación de calidad para los más pequeños de la familia. Los amantes de las compras encontrarán en el cercano centro comercial ABC Serrano una amplia variedad de tiendas de moda, belleza y gastronomía. En resumen, este piso en Malasaña es una excelente oportunidad para aquellos que buscan vivir en un barrio vibrante y con una gran oferta de ocio y cultura, sin renunciar al confort y la seguridad. No pierdas la oportunidad de visitarlo y descubrir todas sus ventajas. GILMAR es una reconocida compañía inmobiliaria con más de 35 años de experiencia en el mercado. Desde 1983, hemos ayudado a nuestros clientes a encontrar la casa de sus sueños, brindando un servicio profesional y personalizado. Si deseas obtener más información sobre este inmueble, no dudes en contactarnos y facilitarnos la referencia del mismo. Nuestro equipo estará encantado de atenderte. Equipo GILMAR Chamberí - Argüelles Dirección: C/ Carranza, 20 Teléfono:  Email:.",True,good,True,7198.0,{'typology': 'flat'},"{'subtitle': 'Malasaña-Universidad, Madrid', 'title': 'Piso en calle del Limón'}",True,True,False,True,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}"
29,5,399000.0,"{'price': {'amount': 399000.0, 'currencySuffix': '€'}}",flat,44.0,True,2,1,calle de Barcelona,Centro,Sol,40.417166,-3.7020029,"En Gilmar estamos encantados de presentarte esta exclusiva vivienda en venta en la zona de Sol, en el distrito Centro de Madrid. Este fantástico piso se encuentra en una ubicación inmejorable, en pleno corazón de la capital, rodeado de los principales puntos de interés de la ciudad, comercios, restaurantes y una excelente conexión con el transporte público. Ubicado en la última planta del edificio, esta vivienda destaca por su luminosidad y distribución funcional. Con una superficie construida de 44 metros cuadrados, este piso cuenta con un dormitorio principal, un baño completo y un salón independiente. Además, dispone de armarios empotrados en el dormitorio y suelos de tarima, lo que le confiere un estilo moderno y acogedor. La orientación del inmueble permite disfrutar de luz natural durante todo el día, creando un ambiente cálido y confortable. Al estar en la última planta, ofrece una mayor tranquilidad y unas vistas despejadas del entorno. En cuanto a la ubicación, este piso se encuentra en una de las zonas más codiciadas de Madrid. A pocos metros de la Puerta del Sol, estarás rodeado de lugares emblemáticos como la Plaza Mayor, la Gran Vía y el Palacio Real. Además, la zona cuenta con una gran oferta comercial, incluyendo el Corte Inglés de Preciados, tiendas exclusivas y mercados tradicionales como el Mercado de San Miguel. Las conexiones de transporte son excelentes, con acceso a las principales líneas de metro desde la Estación de Sol (Líneas 1, 2 y 3) y cercanías, que conectan rápidamente con otros puntos de Madrid y ciudades cercanas. Además, numerosas líneas de autobuses facilitan el acceso a cualquier parte de la capital. El barrio de Sol es conocido por su dinamismo y oferta cultural. A pocos minutos a pie, podrás disfrutar de algunos de los teatros más importantes de Madrid, como el Teatro Español o el Teatro de la Comedia, así como museos, cines y una variada oferta gastronómica que va desde tabernas tradicionales hasta restaurantes de alta cocina. En Gilmar llevamos desde 1983 ayudando a nuestros clientes a encontrar la casa de sus sueños. Si estás interesado en obtener más información sobre esta propiedad, no dudes en ponerte en contacto con nuestro equipo en la oficina de Centro, ubicada en la Plaza de Herradores, 4. Estaremos encantados de atenderte y proporcionarte todos los detalles que necesites. Recuerda facilitarnos la referencia del inmueble (206429) para que podamos ofrecerte un servicio personalizado y eficiente. ¡No pierdas la oportunidad de vivir en el corazón de Madrid!",True,good,True,9068.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso en calle de Barcelona'}",True,True,False,False,False,
